SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
49,3.00502E-09,2.00398E-09,3.52544E-10,1.31708E-09,1.66964E-09,1.66941E-09,5.0075E-09,1.00168E-09,2.00316E-09,2.00242E-09,5.00762E-09,1.66887E-09,1.66896E-09,1.66953E-09,16.00013383,3.45142E-10,8.63427E-10,1.72714E-10,3.45451E-10,6.90579E-10,3.45252E-10,1.72715E-10,3.45402E-10,8.63249E-10,8.63442E-10,0.000600767,0,0.000100768,0.000100723,0.000201446,0.000296432,0.000493642,102.0341093,0.000465847,0.001050391,0.000382124,4.776927601,7.052628972,0.000302613,0.001205468,5.000129657,9.99876E-05,2.99939213,0.000299685,0.00019998,26.03679141,28.02100453,69.07222646,25202.43328,0.001601385,0.000299859,3.003994311,0.000400479,0.000302091,0.000302006,0.000100682,1.006442612,0.000906323,0.000100386,0.000199187,0.000199495,0.000397464,0.000594498,0.000300341,0.00040072,15.02473099,0.00050453,0.000100433,0.000100975,0.000403252,0.000701513,0.000100653,0.000506722,6.075541532,83.0665941,5.30407E-09,5.11764E-09,5.344E-09,4.81564E-09,5.0078E-09,5.00329E-09,5.0092E-09,5.00798E-09,5.00713E-09,5.00577E-09,2.50363E-09,2.50427E-09,5.0079E-09,1.00147E-09,5.00868E-09,3.00452E-09,1.66933E-09,9.34705E-09,5.00765E-09,5.00778E-09,5.00755E-09,3.33877E-09,1.66949E-09,7.52215E-09,1.25208E-09,2.50462E-09,1.25094E-09,5.00761E-09,0.000100047,0.000100058,0.000100008,5.989355909,0.000200102,93.0504467,11.0053701,0.000300144,5.00759E-09,6.26016E-10,6.26018E-10,6.25948E-10,6.25992E-10,6.2558E-10,6.25915E-10,6.26096E-10,6.25978E-10,5.00752E-09,1.66922E-09,1.66923E-09,1.66885E-09,7.14999E-10,7.17083E-10,7.14861E-10,7.145E-10,7.17286E-10,7.14789E-10,7.14706E-10,5.00764E-09,5.00855E-09,1.66891E-09,1.66919E-09,1.66924E-09,1.00162E-09,1.00151E-09,1.00147E-09,1.00131E-09,1.00089E-09,1.6697E-09,1.66864E-09,1.6691E-09,5.00748E-09,5.00738E-09,0.000100042,0.000100061,0.000100066,0,0.000100189,0.000100081,0.00010006,0.000100062,0.000100117,0.000100049,0.000100061,4.41881E-05,1.25188E-08,2.50329E-09,1.66904E-09,1.66925E-09,6.67658E-09,2.5166E-09,252.2598401,5.00748E-09
50,3.64391E-08,2.43005E-08,4.27497E-09,1.59711E-08,2.02462E-08,2.02434E-08,6.07213E-08,1.21464E-08,2.42904E-08,2.42815E-08,0,2.02369E-08,2.02379E-08,2.02449E-08,494.2439069,0,0,0,0,0,0,0,0,0,0,0,0,1.51845E-08,1.51776E-08,3.03554E-08,0,0,6.07152E-08,0.99577918,17.01101863,0.006793934,74.97504224,2.006253151,3.994985862,29.99690412,4.490169308,0.001794214,0.003811158,3.366848118,0.003588553,295.9481372,142.5168632,320.3043533,2.007235907,260714.9179,523.0915283,86.99375668,86.89260368,0.005110781,0.004908884,0.001703337,1.006926464,16.05888756,0.001698342,39.83808542,311.3223909,70.8785373,70.79682491,310.5523365,91.46763806,39.21719238,29.209072,20.06084178,0.001711534,1.012180302,4.981475342,3.008677047,40.02936616,15.99905676,3124.390764,6.43176E-08,6.20568E-08,6.48018E-08,5.83948E-08,6.0725E-08,6.06703E-08,6.0742E-08,6.07272E-08,6.07168E-08,6.07003E-08,3.03592E-08,3.03669E-08,6.07261E-08,1.21439E-08,6.07356E-08,3.64331E-08,2.02424E-08,1.13343E-07,6.07231E-08,6.07247E-08,6.07219E-08,4.04862E-08,2.02443E-08,9.12141E-08,0.001698818,12.99490136,0.001697267,6.07226E-08,0.001699437,0.001699618,0.001698771,544.0897157,0.003399004,4482.512735,0.00159955,0.00509836,6.07224E-08,7.59111E-09,7.59114E-09,7.59029E-09,7.59083E-09,7.58583E-09,7.58989E-09,7.59209E-09,7.59066E-09,6.07216E-08,2.02411E-08,2.02412E-08,2.02366E-08,8.67013E-09,8.6954E-09,8.66846E-09,8.66407E-09,8.69787E-09,8.66758E-09,8.66657E-09,6.0723E-08,6.07341E-08,2.02373E-08,2.02407E-08,2.02413E-08,1.21457E-08,1.21444E-08,1.2144E-08,1.2142E-08,1.21369E-08,2.02469E-08,2.0234E-08,2.02397E-08,6.07211E-08,6.07198E-08,0,0,0,0,0,0,0,0,0,0,0,0,1.51804E-07,3.0355E-08,2.02389E-08,2.02414E-08,8.09606E-08,3.05165E-08,51.76934844,6.07211E-08
51,6.43696E-09,4.29267E-09,7.55172E-10,2.82128E-09,3.57648E-09,3.57599E-09,1.07264E-08,2.14566E-09,4.2909E-09,4.28932E-09,0,3.57484E-09,3.57502E-09,3.57625E-09,20.9760125,0,0,0,0,0,0,0,0,0,0,0,0,2.68233E-09,2.68112E-09,5.36227E-09,0,0,1.07253E-08,0.001186071,0.003099148,0.001200146,1.001601585,0.00209581,0.000899334,0.003406744,0.000336817,0.000224631,0.00067324,0.000897355,0.000673549,2.010217235,0.001406335,0.000502511,0.000300967,90.98049759,22897.90751,0.001101047,0.001201684,380.5654639,0.00070218,0.000200703,32.05507599,97.38325133,0.000200114,0.000500939,1139.709224,0.001098441,5.980938387,1.005946311,0.001208365,0.002013402,0.001510674,0.000300717,0.000302342,0.001207425,0.001996295,0.000200493,1.004067003,0.001503369,65.94177594,1.13617E-08,1.09623E-08,1.14472E-08,1.03154E-08,1.07271E-08,1.07174E-08,1.073E-08,1.07274E-08,1.07256E-08,1.07227E-08,5.36294E-09,5.36431E-09,1.07272E-08,2.14521E-09,1.07289E-08,6.43589E-09,3.57582E-09,2.0022E-08,1.07267E-08,1.0727E-08,1.07265E-08,7.15188E-09,3.57615E-09,1.61129E-08,0.000300096,0.000600301,0.000299822,1.07266E-08,0.000300205,0.000300237,0.000300087,87.03912819,0.000600433,1586.403036,0.00030021,0.000900624,1.07266E-08,1.34097E-09,1.34097E-09,1.34082E-09,1.34092E-09,1.34003E-09,1.34075E-09,1.34114E-09,1.34089E-09,1.07264E-08,3.57558E-09,3.5756E-09,3.57479E-09,1.53158E-09,1.53604E-09,1.53128E-09,1.53051E-09,1.53648E-09,1.53112E-09,1.53095E-09,1.07267E-08,1.07287E-08,3.57491E-09,3.57552E-09,3.57561E-09,2.14554E-09,2.14531E-09,2.14523E-09,2.14488E-09,2.14398E-09,3.5766E-09,3.57433E-09,3.57533E-09,1.07264E-08,1.07261E-08,0,0,0,0,0,0,0,0,0,0,0,0,2.68162E-08,5.3622E-09,3.5752E-09,3.57564E-09,1.43017E-08,5.39073E-09,0.000199412,1.07264E-08
52,8.57491E-09,5.71842E-09,1.00599E-09,3.75834E-09,4.76436E-09,4.7637E-09,1.4289E-08,2.85832E-09,5.71606E-09,5.71396E-09,0,4.76217E-09,4.76242E-09,4.76406E-09,68.8830695,0,0,0,0,0,0,0,0,0,0,0,0,3.57323E-09,3.57163E-09,7.14328E-09,0,0,1.42876E-08,0.001580009,1.00251991,0.001598759,2.003093633,1.997150299,0.000998103,31.03974683,0.000448686,0.000448619,0.000896848,0.001344613,1.122755057,167.5983474,33.0903914,508.5185771,39.04807563,93.95933799,0.998629975,30534.9819,48.13102882,3.006945429,0.001202341,0.000400832,0.001202532,0.003608232,0.000399657,0.000799917,0.000801152,4.990847998,0.002387444,0.001206484,0.001609708,206.9865292,1.00892074,0.000400597,0.000402761,0.001507785,0.002792909,0.000400726,1.003457516,7.990072208,490.214299,1.51353E-08,1.46033E-08,1.52493E-08,1.37416E-08,1.42899E-08,1.4277E-08,1.42939E-08,1.42904E-08,1.4288E-08,1.42841E-08,7.14417E-09,7.146E-09,1.42902E-08,2.85771E-09,1.42924E-08,8.57348E-09,4.76348E-09,2.6672E-08,1.42894E-08,1.42898E-08,1.42892E-08,9.52728E-09,4.76392E-09,2.14647E-08,0.000399768,0.000799683,0.000399404,1.42893E-08,0.000399914,0.000399957,0.000399757,51.9996037,0.000799859,569.842098,0.000399921,0.001199754,1.42893E-08,1.78635E-09,1.78636E-09,1.78616E-09,1.78629E-09,1.78511E-09,1.78607E-09,1.78658E-09,1.78625E-09,1.42891E-08,4.76317E-09,4.76319E-09,4.76211E-09,2.04027E-09,2.04621E-09,2.03988E-09,2.03884E-09,2.0468E-09,2.03967E-09,2.03943E-09,1.42894E-08,1.4292E-08,4.76227E-09,4.76308E-09,4.76321E-09,2.85815E-09,2.85784E-09,2.85773E-09,2.85727E-09,2.85607E-09,4.76452E-09,4.7615E-09,4.76283E-09,1.4289E-08,1.42887E-08,0,0,0,0,0,0,0,0,0,0,0,0,3.57228E-08,7.14319E-09,4.76266E-09,4.76324E-09,1.90518E-08,7.18119E-09,94.55096678,1.4289E-08
53,8.56921E-09,5.71462E-09,1.00532E-09,3.75584E-09,4.76119E-09,4.76054E-09,1.42795E-08,2.85642E-09,5.71226E-09,5.71017E-09,0,4.75901E-09,4.75926E-09,4.76089E-09,40.98763566,0,0,0,0,0,0,0,0,0,0,0,0,3.57086E-09,3.56925E-09,7.13853E-09,0,0,1.42781E-08,0.001578959,0.004391781,0.001597696,0.0015983,0.00279005,0.996472303,0.004801492,0.000448388,0.000448321,0.000896252,0.001343719,0.000784874,19.09062694,0.002005774,17.00018605,0.000400662,23.03090112,0.001197809,0.001599025,44827.06857,0.001201877,0.001201542,0.000400566,0.001201732,0.003505406,0.000399391,0.000799386,0.000800619,14.98772562,0.002385857,0.001205682,0.001608638,331.9534532,94.6501649,0.00040033,0.000402493,15.08084211,0.002791052,0.000400459,7.977508679,2.994452752,110.9634835,1.51253E-08,1.45936E-08,1.52391E-08,1.37324E-08,1.42804E-08,1.42675E-08,1.42844E-08,1.42809E-08,1.42785E-08,1.42746E-08,7.13942E-09,7.14125E-09,1.42807E-08,2.85581E-09,1.42829E-08,8.56779E-09,4.76031E-09,2.66543E-08,1.42799E-08,1.42803E-08,1.42797E-08,9.52095E-09,4.76075E-09,2.14504E-08,0.000399503,0.000799151,0.000399138,1.42798E-08,0.000399648,0.000399691,0.000399492,51.02022095,0.000799327,1195.451176,0.000399655,0.001198957,1.42798E-08,1.78516E-09,1.78517E-09,1.78497E-09,1.7851E-09,1.78392E-09,1.78488E-09,1.78539E-09,1.78506E-09,1.42796E-08,4.76E-09,4.76002E-09,4.75895E-09,2.03891E-09,2.04485E-09,2.03852E-09,2.03749E-09,2.04544E-09,2.03831E-09,2.03808E-09,1.42799E-08,1.42825E-08,4.75911E-09,4.75991E-09,4.76004E-09,2.85625E-09,2.85594E-09,2.85583E-09,2.85537E-09,2.85417E-09,4.76135E-09,4.75833E-09,4.75966E-09,1.42795E-08,1.42792E-08,0,0,0,0,0,0,0,0,0,0,0,0,3.56991E-08,7.13844E-09,4.75949E-09,4.76007E-09,1.90391E-08,7.17642E-09,54.6967928,1.42795E-08
54,9.00083E-09,6.00246E-09,1.05596E-09,3.94501E-09,5.00101E-09,5.00032E-09,1.49988E-08,3.00029E-09,5.99998E-09,5.99778E-09,1.49991E-08,4.99871E-09,4.99897E-09,5.00069E-09,4.090046148,1.03379E-09,2.58619E-09,5.17324E-10,1.03472E-09,2.06847E-09,1.03412E-09,5.17328E-10,1.03457E-09,2.58566E-09,2.58623E-09,0,1.50012E-08,0,0,0,0.001063907,3.98087921,0.000597267,1.4998E-08,78.28189254,0.001191434,2.981434705,35.01078178,0.000901564,41.99675796,0.000300238,0.000300193,0.000600125,0.000899746,0.0006004,0.003662499,0.001525349,0.000610266,0.000304695,0.005117181,160.4892932,0.001203937,0.001204478,18760.04399,1.999712229,0.000200013,289.8459171,18.00339196,184.4079926,0.000600016,0.000600942,2.989576031,0.001690999,0.000897155,0.001196997,0.002094084,0.001502681,0.000299126,0.000300742,0.001201036,0.130581957,0.01967786,0.001504496,0.001806332,191.8687845,1.58871E-08,1.53287E-08,1.60067E-08,1.44241E-08,1.49997E-08,1.49862E-08,1.50039E-08,1.50002E-08,1.49977E-08,1.49936E-08,7.49903E-09,7.50094E-09,1.5E-08,2.99965E-09,1.50023E-08,8.99933E-09,5.00008E-09,2.79969E-08,1.49992E-08,1.49996E-08,1.49989E-08,1.00005E-08,5.00055E-09,2.25308E-08,3.75031E-09,7.50199E-09,3.74689E-09,1.49991E-08,0.000300027,0.000300059,0.000299909,262.0035078,0.000600076,13077.91257,0.000300032,0.000900089,1.4999E-08,1.87508E-09,1.87509E-09,1.87488E-09,1.87501E-09,1.87378E-09,1.87478E-09,1.87532E-09,1.87497E-09,1.49988E-08,4.99975E-09,4.99978E-09,4.99865E-09,2.14161E-09,2.14785E-09,2.1412E-09,2.14011E-09,2.14846E-09,2.14098E-09,2.14073E-09,1.49992E-08,1.50019E-08,4.99882E-09,4.99966E-09,4.9998E-09,3.00012E-09,2.99979E-09,2.99968E-09,2.99919E-09,2.99793E-09,5.00118E-09,4.99801E-09,4.9994E-09,1.49987E-08,1.49984E-08,1.24959E-09,1.24982E-09,1.24989E-09,1.24989E-09,1.25143E-09,1.25008E-09,1.24982E-09,1.24984E-09,1.25053E-09,1.24968E-09,1.24982E-09,5.51939E-10,3.74972E-08,7.498E-09,4.99922E-09,4.99983E-09,1.99981E-08,7.53789E-09,0,1.49987E-08
55,9.00158E-09,6.00296E-09,1.05605E-09,3.94535E-09,5.00143E-09,5.00074E-09,1.5E-08,3.00055E-09,6.00049E-09,5.99828E-09,1.50004E-08,4.99913E-09,4.99939E-09,5.00111E-09,9.197899498,1.03388E-09,2.58641E-09,5.17367E-10,1.0348E-09,2.06864E-09,1.03421E-09,5.17371E-10,1.03466E-09,2.58587E-09,2.58645E-09,0,1.50025E-08,0,0,0,0.001196829,0.001993052,0.000597317,1.49992E-08,0.003176053,0.001191534,0.001191984,0.002101184,0.00090164,0.003618797,0.000300263,0.000300218,0.000600175,0.000499989,0.000600451,0.003662807,0.001525477,0.000610317,0.000304721,0.005117611,0.00090193,0.001204039,0.001204579,63.01144225,34885.03676,12.00572824,14.99843547,73.01149228,0.000299151,0.000500539,0.000600992,1.997899434,8.976980609,0.00089723,0.001197098,0.99908783,29.03266972,0.000299151,0.000300767,0.001201137,0.137158891,0.019679512,7.022222551,5.014462416,97.94628937,1.58884E-08,1.53299E-08,1.6008E-08,1.44253E-08,1.50009E-08,1.49874E-08,1.50051E-08,1.50015E-08,1.49989E-08,1.49948E-08,7.49966E-09,7.50157E-09,1.50012E-08,2.99991E-09,1.50036E-08,9.00009E-09,5.0005E-09,2.79992E-08,1.50005E-08,1.50009E-08,1.50002E-08,1.00013E-08,5.00097E-09,2.25327E-08,3.75063E-09,7.50262E-09,3.7472E-09,1.50004E-08,0.000300052,0.000300084,0.000299934,127.0062808,0.000600127,7775.666391,0.000300057,0.000900164,1.50003E-08,1.87524E-09,1.87525E-09,1.87504E-09,1.87517E-09,1.87393E-09,1.87494E-09,1.87548E-09,1.87513E-09,1.50001E-08,5.00017E-09,5.0002E-09,4.99907E-09,2.14179E-09,2.14803E-09,2.14138E-09,2.14029E-09,2.14864E-09,2.14116E-09,2.14091E-09,1.50004E-08,1.50032E-08,4.99924E-09,5.00008E-09,5.00022E-09,3.00037E-09,3.00005E-09,2.99993E-09,2.99945E-09,2.99819E-09,5.0016E-09,4.99843E-09,4.99982E-09,1.5E-08,1.49997E-08,1.2497E-09,1.24993E-09,1.25E-09,1.24999E-09,1.25154E-09,1.25018E-09,1.24992E-09,1.24994E-09,1.25063E-09,1.24979E-09,1.24993E-09,5.51985E-10,3.75004E-08,7.49863E-09,4.99964E-09,5.00025E-09,1.99998E-08,7.53852E-09,0,1.5E-08
56,3.00021E-09,2.00078E-09,3.5198E-10,1.31498E-09,1.66697E-09,1.66674E-09,4.99949E-09,1.00008E-09,1.99995E-09,1.99922E-09,4.99961E-09,1.6662E-09,1.66629E-09,1.66686E-09,0.001125528,3.4459E-10,8.62045E-10,1.72438E-10,3.44899E-10,6.89474E-10,3.44699E-10,1.72439E-10,3.4485E-10,8.61868E-10,8.6206E-10,0,5.0003E-09,0,0,0,0.000398901,0.000664281,0.000199085,4.99921E-09,0.001091656,0.000397136,0.000397286,0.000700321,0.000300515,0.001206139,0.000100077,0.000100062,0.000100051,0.000299909,0.000200129,0.001220808,0.000508439,0.000203418,0.000101563,0.001705692,0.000300612,0.000401304,0.000401484,0.000300045,3.001462457,2875.995856,0.000199977,0.000700297,9.97066E-05,0.000200001,0.00020031,0.000399087,0.000596926,0.000299045,0.000398991,0.00059828,0.000500883,9.97067E-05,0.000100245,0.000400337,0.039197845,0.00655915,0.000501488,0.00050189,82.92498341,5.29559E-09,5.10945E-09,5.33545E-09,4.80794E-09,4.99979E-09,4.99528E-09,5.00119E-09,4.99997E-09,4.99912E-09,4.99776E-09,2.49962E-09,2.50026E-09,4.99988E-09,9.99864E-10,5.00066E-09,2.99972E-09,1.66666E-09,9.33209E-09,4.99963E-09,4.99977E-09,4.99953E-09,3.33343E-09,1.66681E-09,7.51011E-09,1.25008E-09,2.50061E-09,1.24894E-09,4.9996E-09,0.000100007,0.000100017,9.99676E-05,29.00327496,0.000200021,131.0183556,0.000100009,0.000300023,4.99958E-09,6.25014E-10,6.25016E-10,6.24946E-10,6.24991E-10,6.24579E-10,6.24914E-10,6.25095E-10,6.24977E-10,4.99951E-09,1.66655E-09,1.66656E-09,1.66618E-09,7.13855E-10,7.15936E-10,7.13718E-10,7.13356E-10,7.16139E-10,7.13645E-10,7.13562E-10,4.99963E-09,5.00054E-09,1.66624E-09,1.66652E-09,1.66657E-09,1.00002E-09,9.99911E-10,9.99872E-10,9.99711E-10,9.9929E-10,1.66702E-09,1.66597E-09,1.66643E-09,4.99947E-09,4.99937E-09,4.16522E-10,4.16599E-10,4.16622E-10,4.1662E-10,4.17135E-10,4.16683E-10,4.16597E-10,4.16604E-10,4.16835E-10,4.16553E-10,4.16599E-10,1.83976E-10,1.24988E-08,2.49928E-09,1.66637E-09,1.66658E-09,6.66589E-09,2.51258E-09,0,4.99947E-09
57,9.00054E-09,6.00227E-09,1.05593E-09,3.94489E-09,5.00085E-09,5.00016E-09,1.49983E-08,3.0002E-09,5.99979E-09,5.99759E-09,1.49987E-08,4.99855E-09,4.99882E-09,5.00053E-09,6.132896578,1.03376E-09,2.58611E-09,5.17307E-10,1.03468E-09,2.0684E-09,1.03409E-09,5.17311E-10,1.03454E-09,2.58557E-09,2.58615E-09,0,1.50007E-08,0,0,0,0.001196691,0.001860174,0.000497686,1.49975E-08,15.89267144,0.001191396,0.001191846,0.002000932,0.000901536,8.014389593,0.000300228,0.000300183,7.996696426,32.97502291,0.000600381,1.021836006,3.051298195,0.000610246,0.000304686,8.04386035,49.03246521,0.001203899,0.00120444,60.96730497,7.000199322,1.999385803,93648.6569,38.01277164,0.997924575,59.92819091,118.066842,11.96844217,180.4879355,0.000897126,0.001196959,0.001994312,0.001502633,0.000299117,0.000300733,0.001100828,0.130579446,0.019677234,0.001404232,0.001806275,990.0511087,1.58866E-08,1.53282E-08,1.60062E-08,1.44237E-08,1.49992E-08,1.49857E-08,1.50034E-08,1.49997E-08,1.49972E-08,1.49931E-08,7.49879E-09,7.5007E-09,1.49995E-08,2.99956E-09,1.50018E-08,8.99905E-09,4.99992E-09,2.7996E-08,1.49987E-08,1.49991E-08,1.49984E-08,1.00002E-08,5.00039E-09,2.25301E-08,3.75019E-09,7.50176E-09,3.74677E-09,1.49986E-08,0.000300017,0.000300049,0.0002999,482.9593759,0.000600057,18659.88862,0.000200049,0.00090006,1.49986E-08,1.87502E-09,1.87503E-09,1.87482E-09,1.87495E-09,1.87372E-09,1.87472E-09,1.87526E-09,1.87491E-09,1.49984E-08,4.9996E-09,4.99962E-09,4.99849E-09,2.14154E-09,2.14778E-09,2.14113E-09,2.14005E-09,2.14839E-09,2.14091E-09,2.14066E-09,1.49987E-08,1.50015E-08,4.99866E-09,4.9995E-09,4.99964E-09,3.00002E-09,2.9997E-09,2.99958E-09,2.9991E-09,2.99784E-09,5.00102E-09,4.99785E-09,4.99924E-09,1.49982E-08,1.49979E-08,1.24955E-09,1.24978E-09,1.24985E-09,1.24985E-09,1.25139E-09,1.25004E-09,1.24978E-09,1.2498E-09,1.25049E-09,1.24964E-09,1.24978E-09,5.51921E-10,3.7496E-08,7.49776E-09,4.99906E-09,4.99967E-09,1.99975E-08,7.53765E-09,0,1.49983E-08
58,2.69975E-08,1.8004E-08,3.1673E-09,1.18328E-08,1.50002E-08,1.49982E-08,4.4988E-08,8.99921E-09,1.79966E-08,1.799E-08,4.4989E-08,1.49934E-08,1.49941E-08,1.49993E-08,26.57462149,3.1008E-09,7.75713E-09,1.55168E-09,3.10358E-09,6.20424E-09,3.10178E-09,1.5517E-09,3.10314E-09,7.75553E-09,7.75726E-09,0,4.49953E-08,0,0,0,0.003589519,0.005844871,0.001691821,4.49855E-08,21.8544254,0.996818157,4.971179753,26.9768758,0.002704191,0.010753226,0.000900547,0.000900412,0.001800039,0.002598842,0.001800866,53.82577517,4.076040849,0.001627152,0.000913916,78.02417973,193.251302,0.003611142,19.03076322,20.98425183,409.9530233,0.00089985,37.98960601,145496.2245,3.991544323,0.001799714,0.001802491,37.92727565,136.7013071,0.002690964,0.003590324,4.981652506,653.9534085,0.000897212,0.000902059,0.003502289,0.385088733,0.059022615,660.7729691,5.043184303,1248.042279,4.76524E-08,4.59774E-08,4.80112E-08,4.32643E-08,4.49907E-08,4.49501E-08,4.50033E-08,4.49923E-08,4.49846E-08,4.49724E-08,2.24929E-08,2.24987E-08,4.49915E-08,8.99729E-09,4.49985E-08,2.6993E-08,1.49975E-08,8.3975E-08,4.49893E-08,4.49905E-08,4.49884E-08,2.99959E-08,1.49989E-08,6.75799E-08,1.12488E-08,2.25018E-08,1.12386E-08,4.49889E-08,0.000899913,0.000900009,0.00089956,490.0025176,0.001799894,9055.791466,0.000799871,0.002699764,4.49888E-08,5.6242E-09,5.62422E-09,5.62359E-09,5.62399E-09,5.62029E-09,5.6233E-09,5.62492E-09,5.62386E-09,4.49882E-08,1.49965E-08,1.49965E-08,1.49932E-08,6.42364E-09,6.44236E-09,6.4224E-09,6.41915E-09,6.44419E-09,6.42175E-09,6.421E-09,4.49892E-08,4.49974E-08,1.49937E-08,1.49962E-08,1.49966E-08,8.99868E-09,8.99771E-09,8.99737E-09,8.99591E-09,8.99213E-09,1.50007E-08,1.49912E-08,1.49954E-08,4.49878E-08,4.49869E-08,3.74808E-09,3.74877E-09,3.74898E-09,3.74896E-09,3.7536E-09,3.74953E-09,3.74876E-09,3.74882E-09,3.75089E-09,3.74836E-09,3.74877E-09,1.65551E-09,1.12471E-07,2.24898E-08,1.49949E-08,1.49967E-08,5.99832E-08,2.26095E-08,0,4.49878E-08
59,3.00835E-09,2.00621E-09,3.52935E-10,1.31854E-09,1.67149E-09,1.67126E-09,5.01305E-09,1.00279E-09,2.00538E-09,2.00464E-09,5.01317E-09,1.67072E-09,1.67081E-09,1.67138E-09,0.001128581,3.45525E-10,8.64384E-10,1.72905E-10,3.45834E-10,6.91344E-10,3.45635E-10,1.72907E-10,3.45785E-10,8.64206E-10,8.64399E-10,0,5.01386E-09,0,0,0,0.000399983,0.000666083,2.996108803,5.01278E-09,0.001094618,0.000398214,0.000398364,0.000702221,0.00030133,0.001209411,0.000100349,0.000100334,0.00020058,0.000300723,0.000200672,0.00122412,0.000509818,0.000203969,0.000101839,0.001710319,0.000301427,0.000402393,0.000402574,0.000200624,0.000200458,0.000100271,0.000300822,0.000802249,1724.604667,0.000200544,0.000200853,26.01690393,0.000598546,0.000299857,0.000400073,0.000699907,0.000502242,9.99771E-05,0.000100517,0.000401423,0.045838857,0.006576944,0.000502849,0.000603732,11.0246682,5.30995E-09,5.12331E-09,5.34993E-09,4.82098E-09,5.01336E-09,5.00884E-09,5.01476E-09,5.01353E-09,5.01268E-09,5.01132E-09,2.5064E-09,2.50705E-09,5.01345E-09,1.00258E-09,5.01423E-09,3.00785E-09,1.67118E-09,9.35741E-09,5.0132E-09,5.01333E-09,5.0131E-09,3.34248E-09,1.67134E-09,7.53049E-09,1.25347E-09,2.5074E-09,1.25233E-09,5.01316E-09,0.000100278,0.000100289,0.000100239,14.03966772,0.000200564,49.13980987,40.11195561,0.000300837,5.01314E-09,6.26709E-10,6.26712E-10,6.26642E-10,6.26686E-10,6.26274E-10,6.26609E-10,6.2679E-10,6.26672E-10,5.01307E-09,1.67107E-09,1.67108E-09,1.6707E-09,7.15792E-10,7.17878E-10,7.15654E-10,7.15292E-10,7.18082E-10,7.15581E-10,7.15498E-10,5.01319E-09,5.0141E-09,1.67076E-09,1.67104E-09,1.67109E-09,1.00273E-09,1.00262E-09,1.00258E-09,1.00242E-09,1.002E-09,1.67155E-09,1.67049E-09,1.67095E-09,5.01303E-09,5.01293E-09,4.17652E-10,4.17729E-10,4.17752E-10,4.1775E-10,4.18267E-10,4.17814E-10,4.17727E-10,4.17734E-10,4.17965E-10,4.17683E-10,4.17729E-10,1.84475E-10,1.25327E-08,2.50606E-09,1.67089E-09,1.6711E-09,6.68398E-09,2.51939E-09,0,5.01304E-09
